Company Name,Supplier Type,Brand Name,Product Categories,Key Strength Sub Categories,Secondary Products,Country,Province,City,Town,Address,Primary Contact Name,Calling Number,Email,Current Status,Supplier Grade,Potential,Visited Factory?,Visit Remarks
test853,Trader,Yinglima Supplier 4,Food Ingredients,Citric Acid,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 14,No. 8530 Industry Road,Mr. Manager 853,+86 13800000853,supplier853@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 853
test854,Manufacturer,Yinglima Supplier 5,Chemicals,Caustic Soda,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 15,No. 8540 Industry Road,Mr. Manager 854,+86 13800000854,supplier854@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 854
test855,Trader,Yinglima Supplier 6,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 16,No. 8550 Industry Road,Mr. Manager 855,+86 13800000855,supplier855@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 855
test856,Manufacturer,Yinglima Supplier 7,Filteration,Vacuum Packers,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 17,No. 8560 Industry Road,Mr. Manager 856,+86 13800000856,supplier856@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 856
test857,Trader,Yinglima Supplier 8,Pumps,Solvents,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 18,No. 8570 Industry Road,Mr. Manager 857,+86 13800000857,supplier857@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 857
test858,Manufacturer,Yinglima Supplier 9,Machines,Band Sealer,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 19,No. 8580 Industry Road,Mr. Manager 858,+86 13800000858,supplier858@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 858
test859,Trader,Yinglima Supplier 10,Food Ingredients,Citric Acid,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 20,No. 8590 Industry Road,Mr. Manager 859,+86 13800000859,supplier859@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 859
test860,Manufacturer,Yinglima Supplier 1,Chemicals,Caustic Soda,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 1,No. 8600 Industry Road,Mr. Manager 860,+86 13800000860,supplier860@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 860
test861,Trader,Yinglima Supplier 2,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 2,No. 8610 Industry Road,Mr. Manager 861,+86 13800000861,supplier861@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 861
test862,Manufacturer,Yinglima Supplier 3,Filteration,Vacuum Packers,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 3,No. 8620 Industry Road,Mr. Manager 862,+86 13800000862,supplier862@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 862
test863,Trader,Yinglima Supplier 4,Pumps,Solvents,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 4,No. 8630 Industry Road,Mr. Manager 863,+86 13800000863,supplier863@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 863
test864,Manufacturer,Yinglima Supplier 5,Machines,Band Sealer,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 5,No. 8640 Industry Road,Mr. Manager 864,+86 13800000864,supplier864@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 864
test865,Trader,Yinglima Supplier 6,Food Ingredients,Citric Acid,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 6,No. 8650 Industry Road,Mr. Manager 865,+86 13800000865,supplier865@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 865
test866,Manufacturer,Yinglima Supplier 7,Chemicals,Caustic Soda,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 7,No. 8660 Industry Road,Mr. Manager 866,+86 13800000866,supplier866@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 866
test867,Trader,Yinglima Supplier 8,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 8,No. 8670 Industry Road,Mr. Manager 867,+86 13800000867,supplier867@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 867
test868,Manufacturer,Yinglima Supplier 9,Filteration,Vacuum Packers,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 9,No. 8680 Industry Road,Mr. Manager 868,+86 13800000868,supplier868@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 868
test869,Trader,Yinglima Supplier 10,Pumps,Solvents,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 10,No. 8690 Industry Road,Mr. Manager 869,+86 13800000869,supplier869@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 869
test870,Manufacturer,Yinglima Supplier 1,Machines,Band Sealer,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 11,No. 8700 Industry Road,Mr. Manager 870,+86 13800000870,supplier870@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 870
test871,Trader,Yinglima Supplier 2,Food Ingredients,Citric Acid,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 12,No. 8710 Industry Road,Mr. Manager 871,+86 13800000871,supplier871@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 871
test872,Manufacturer,Yinglima Supplier 3,Chemicals,Caustic Soda,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 13,No. 8720 Industry Road,Mr. Manager 872,+86 13800000872,supplier872@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 872
test873,Trader,Yinglima Supplier 4,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 14,No. 8730 Industry Road,Mr. Manager 873,+86 13800000873,supplier873@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 873
test874,Manufacturer,Yinglima Supplier 5,Filteration,Vacuum Packers,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 15,No. 8740 Industry Road,Mr. Manager 874,+86 13800000874,supplier874@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 874
test875,Trader,Yinglima Supplier 6,Pumps,Solvents,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 16,No. 8750 Industry Road,Mr. Manager 875,+86 13800000875,supplier875@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 875
test876,Manufacturer,Yinglima Supplier 7,Machines,Band Sealer,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 17,No. 8760 Industry Road,Mr. Manager 876,+86 13800000876,supplier876@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 876
test877,Trader,Yinglima Supplier 8,Food Ingredients,Citric Acid,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 18,No. 8770 Industry Road,Mr. Manager 877,+86 13800000877,supplier877@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 877
test878,Manufacturer,Yinglima Supplier 9,Chemicals,Caustic Soda,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 19,No. 8780 Industry Road,Mr. Manager 878,+86 13800000878,supplier878@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 878
test879,Trader,Yinglima Supplier 10,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 20,No. 8790 Industry Road,Mr. Manager 879,+86 13800000879,supplier879@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 879
test880,Manufacturer,Yinglima Supplier 1,Filteration,Vacuum Packers,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 1,No. 8800 Industry Road,Mr. Manager 880,+86 13800000880,supplier880@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 880
test881,Trader,Yinglima Supplier 2,Pumps,Solvents,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 2,No. 8810 Industry Road,Mr. Manager 881,+86 13800000881,supplier881@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 881
test882,Manufacturer,Yinglima Supplier 3,Machines,Band Sealer,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 3,No. 8820 Industry Road,Mr. Manager 882,+86 13800000882,supplier882@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 882
test883,Trader,Yinglima Supplier 4,Food Ingredients,Citric Acid,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 4,No. 8830 Industry Road,Mr. Manager 883,+86 13800000883,supplier883@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 883
test884,Manufacturer,Yinglima Supplier 5,Chemicals,Caustic Soda,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 5,No. 8840 Industry Road,Mr. Manager 884,+86 13800000884,supplier884@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 884
test885,Trader,Yinglima Supplier 6,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 6,No. 8850 Industry Road,Mr. Manager 885,+86 13800000885,supplier885@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 885
test886,Manufacturer,Yinglima Supplier 7,Filteration,Vacuum Packers,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 7,No. 8860 Industry Road,Mr. Manager 886,+86 13800000886,supplier886@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 886
test887,Trader,Yinglima Supplier 8,Pumps,Solvents,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 8,No. 8870 Industry Road,Mr. Manager 887,+86 13800000887,supplier887@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 887
test888,Manufacturer,Yinglima Supplier 9,Machines,Band Sealer,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 9,No. 8880 Industry Road,Mr. Manager 888,+86 13800000888,supplier888@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 888
test889,Trader,Yinglima Supplier 10,Food Ingredients,Citric Acid,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 10,No. 8890 Industry Road,Mr. Manager 889,+86 13800000889,supplier889@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 889
test890,Manufacturer,Yinglima Supplier 1,Chemicals,Caustic Soda,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 11,No. 8900 Industry Road,Mr. Manager 890,+86 13800000890,supplier890@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 890
test891,Trader,Yinglima Supplier 2,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 12,No. 8910 Industry Road,Mr. Manager 891,+86 13800000891,supplier891@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 891
test892,Manufacturer,Yinglima Supplier 3,Filteration,Vacuum Packers,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 13,No. 8920 Industry Road,Mr. Manager 892,+86 13800000892,supplier892@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 892
test893,Trader,Yinglima Supplier 4,Pumps,Solvents,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 14,No. 8930 Industry Road,Mr. Manager 893,+86 13800000893,supplier893@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 893
test894,Manufacturer,Yinglima Supplier 5,Machines,Band Sealer,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 15,No. 8940 Industry Road,Mr. Manager 894,+86 13800000894,supplier894@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 894
test895,Trader,Yinglima Supplier 6,Food Ingredients,Citric Acid,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 16,No. 8950 Industry Road,Mr. Manager 895,+86 13800000895,supplier895@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 895
test896,Manufacturer,Yinglima Supplier 7,Chemicals,Caustic Soda,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 17,No. 8960 Industry Road,Mr. Manager 896,+86 13800000896,supplier896@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 896
test897,Trader,Yinglima Supplier 8,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 18,No. 8970 Industry Road,Mr. Manager 897,+86 13800000897,supplier897@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 897
test898,Manufacturer,Yinglima Supplier 9,Filteration,Vacuum Packers,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 19,No. 8980 Industry Road,Mr. Manager 898,+86 13800000898,supplier898@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 898
test899,Trader,Yinglima Supplier 10,Pumps,Solvents,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 20,No. 8990 Industry Road,Mr. Manager 899,+86 13800000899,supplier899@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 899
test900,Manufacturer,Yinglima Supplier 1,Machines,Band Sealer,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 1,No. 9000 Industry Road,Mr. Manager 900,+86 13800000900,supplier900@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 900
test901,Trader,Yinglima Supplier 2,Food Ingredients,Citric Acid,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 2,No. 9010 Industry Road,Mr. Manager 901,+86 13800000901,supplier901@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 901
test902,Manufacturer,Yinglima Supplier 3,Chemicals,Caustic Soda,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 3,No. 9020 Industry Road,Mr. Manager 902,+86 13800000902,supplier902@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 902
test903,Trader,Yinglima Supplier 4,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 4,No. 9030 Industry Road,Mr. Manager 903,+86 13800000903,supplier903@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 903
test904,Manufacturer,Yinglima Supplier 5,Filteration,Vacuum Packers,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 5,No. 9040 Industry Road,Mr. Manager 904,+86 13800000904,supplier904@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 904
test905,Trader,Yinglima Supplier 6,Pumps,Solvents,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 6,No. 9050 Industry Road,Mr. Manager 905,+86 13800000905,supplier905@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 905
test906,Manufacturer,Yinglima Supplier 7,Machines,Band Sealer,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 7,No. 9060 Industry Road,Mr. Manager 906,+86 13800000906,supplier906@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 906
test907,Trader,Yinglima Supplier 8,Food Ingredients,Citric Acid,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 8,No. 9070 Industry Road,Mr. Manager 907,+86 13800000907,supplier907@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 907
test908,Manufacturer,Yinglima Supplier 9,Chemicals,Caustic Soda,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 9,No. 9080 Industry Road,Mr. Manager 908,+86 13800000908,supplier908@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 908
test909,Trader,Yinglima Supplier 10,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 10,No. 9090 Industry Road,Mr. Manager 909,+86 13800000909,supplier909@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 909
test910,Manufacturer,Yinglima Supplier 1,Filteration,Vacuum Packers,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 11,No. 9100 Industry Road,Mr. Manager 910,+86 13800000910,supplier910@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 910
test911,Trader,Yinglima Supplier 2,Pumps,Solvents,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 12,No. 9110 Industry Road,Mr. Manager 911,+86 13800000911,supplier911@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 911
test912,Manufacturer,Yinglima Supplier 3,Machines,Band Sealer,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 13,No. 9120 Industry Road,Mr. Manager 912,+86 13800000912,supplier912@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 912
test913,Trader,Yinglima Supplier 4,Food Ingredients,Citric Acid,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 14,No. 9130 Industry Road,Mr. Manager 913,+86 13800000913,supplier913@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 913
test914,Manufacturer,Yinglima Supplier 5,Chemicals,Caustic Soda,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 15,No. 9140 Industry Road,Mr. Manager 914,+86 13800000914,supplier914@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 914
test915,Trader,Yinglima Supplier 6,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 16,No. 9150 Industry Road,Mr. Manager 915,+86 13800000915,supplier915@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 915
test916,Manufacturer,Yinglima Supplier 7,Filteration,Vacuum Packers,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 17,No. 9160 Industry Road,Mr. Manager 916,+86 13800000916,supplier916@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 916
test917,Trader,Yinglima Supplier 8,Pumps,Solvents,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 18,No. 9170 Industry Road,Mr. Manager 917,+86 13800000917,supplier917@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 917
test918,Manufacturer,Yinglima Supplier 9,Machines,Band Sealer,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 19,No. 9180 Industry Road,Mr. Manager 918,+86 13800000918,supplier918@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 918
test919,Trader,Yinglima Supplier 10,Food Ingredients,Citric Acid,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 20,No. 9190 Industry Road,Mr. Manager 919,+86 13800000919,supplier919@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 919
test920,Manufacturer,Yinglima Supplier 1,Chemicals,Caustic Soda,Spare Parts 1,China,Zhejiang,Wenzhou,Industrial Zone 1,No. 9200 Industry Road,Mr. Manager 920,+86 13800000920,supplier920@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 920
test921,Trader,Yinglima Supplier 2,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 2,China,Zhejiang,Hangzhou,Industrial Zone 2,No. 9210 Industry Road,Mr. Manager 921,+86 13800000921,supplier921@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 921
test922,Manufacturer,Yinglima Supplier 3,Filteration,Vacuum Packers,Spare Parts 3,China,Zhejiang,Ningbo,Industrial Zone 3,No. 9220 Industry Road,Mr. Manager 922,+86 13800000922,supplier922@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 922
test923,Trader,Yinglima Supplier 4,Pumps,Solvents,Spare Parts 4,China,Zhejiang,Qingdao,Industrial Zone 4,No. 9230 Industry Road,Mr. Manager 923,+86 13800000923,supplier923@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 923
test924,Manufacturer,Yinglima Supplier 5,Machines,Band Sealer,Spare Parts 5,China,Zhejiang,Weifang,Industrial Zone 5,No. 9240 Industry Road,Mr. Manager 924,+86 13800000924,supplier924@yinglima.com,NEW,Grade A,NO,Yes,Verified supplier test record 924
test925,Trader,Yinglima Supplier 6,Food Ingredients,Citric Acid,Spare Parts 1,China,Zhejiang,Shanghai,Industrial Zone 6,No. 9250 Industry Road,Mr. Manager 925,+86 13800000925,supplier925@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 925
test926,Manufacturer,Yinglima Supplier 7,Chemicals,Caustic Soda,Spare Parts 2,China,Zhejiang,Guangzhou,Industrial Zone 7,No. 9260 Industry Road,Mr. Manager 926,+86 13800000926,supplier926@yinglima.com,NEW,Grade B,NO,No,Verified supplier test record 926
test927,Trader,Yinglima Supplier 8,Tech/Feed Grade Ingredients,Spares for Band Sealer,Spare Parts 3,China,Zhejiang,Shenzhen,Industrial Zone 8,No. 9270 Industry Road,Mr. Manager 927,+86 13800000927,supplier927@yinglima.com,NEW,Grade A,NO,No,Verified supplier test record 927
test928,Manufacturer,Yinglima Supplier 9,Filteration,Vacuum Packers,Spare Parts 4,China,Zhejiang,Jinan,Industrial Zone 9,No. 9280 Industry Road,Mr. Manager 928,+86 13800000928,supplier928@yinglima.com,NEW,Grade B,NO,Yes,Verified supplier test record 928
test929,Trader,Yinglima Supplier 10,Pumps,Solvents,Spare Parts 5,China,Zhejiang,Yiwu,Industrial Zone 10,No. 9290 Industry Road,Mr. Manager 929,+86 13800000929,supplier929@yinglima.com,NEW,Grade C,NO,No,Verified supplier test record 929
